"X1","X2","X3","X4","X5","X6","A","Y"
-0.0691595812764704,0.796890150728206,0.88278547826149,1,0,"3","1",-1.46809824878545
0.00490005962699822,-1.45144143280468,0.357519324834754,1,1,"2","2",-2.3856878906906
-0.755154865315347,1.4914092150806,3.1506695566611,1,0,"2","1",0.110054756982825
1.05948755299932,-1.12438675863016,-2.21103252101385,1,0,"3","2",-1.97614449751373
2.30218304523368,0.856085321572837,0.557333598681268,1,0,"1","3",-1.17848018420661
-0.876963257353811,-1.94104649817463,-1.20931910101062,1,0,"1","2",-3.70797858840803
0.4097807036633,0.120610850241323,0.862660362931472,0,0,"1","1",-1.54136422279003
-1.06878228964832,0.140122686896281,1.75812582392804,0,1,"2","1",-0.833861153743228
0.471733122892576,0.169027897263801,2.4255415539547,1,1,"2","1",1.04183620227658
0.794630146874171,2.21342312213785,2.40475169249922,1,0,"1","2",-1.2080114463699
-0.0628850855601174,-0.329089329735929,-0.225371641400727,0,0,"2","1",-0.912141297141864
0.0683111279797242,0.484430106876229,0.570442148768395,1,0,"2","2",-2.88615836203664
1.51877968726168,0.738602626436393,-1.21753174222722,1,0,"1","1",0.343470800021299
0.44082984758223,-0.234961840269957,-0.723896594500536,1,0,"1","1",-0.91425504057886
-0.289863044461765,-1.98999690187123,-2.05607100766716,0,0,"1","1",-2.71971585861203
-0.658379640427677,1.02717479946301,-0.878958826697107,1,0,"1","1",-0.751398930530194
0.16827885928685,-1.3709421671452,-1.76214961857325,1,1,"3","3",-3.06684482793773
-1.51897890882546,-1.73228322509465,-1.68906186533243,1,1,"3","3",-5.00130328228451
0.0934716189592013,-0.914446982582073,-1.30446497996273,1,0,"1","3",-4.33847031405406
0.330813029312141,-0.571542622022287,-0.886312096960348,1,1,"2","1",-0.943949715220946
-0.711122739742792,0.0860736841153407,-0.343518798856413,0,0,"2","3",-3.95721190468869
0.131322664698516,-0.193721968350878,1.09455723498745,1,0,"3","1",-1.0767396219207
-0.355886357313895,1.36776161578748,-1.30519359737822,1,1,"1","1",-1.72063808729855
1.2054497183272,0.576990864144137,0.380158384650354,1,0,"3","3",-2.21414650829271
0.246280279371046,-0.916086843546799,-0.722531573427191,0,0,"3","1",-0.683492864126029
-0.574701508408904,1.16315270057998,-0.999772018880531,1,0,"3","2",-3.20394442701547
1.45099735833774,0.537850399361466,0.721628020032603,0,0,"3","1",-0.106145144448153
0.147996053579447,-1.15539931399586,-3.23701081362483,0,1,"1","3",-4.58671393647315
1.02146688597489,0.182874986417757,-1.63554044112984,1,0,"1","2",-2.68074490472886
0.326433963131783,-0.649227097406269,0.99871662630329,0,0,"2","1",0.0588334161817234
1.00632881699201,0.364383023195345,-1.62355606023843,1,1,"3","2",-2.39341712653614
-0.166146546081765,-2.53892831386613,-0.841894913672931,0,0,"1","1",-3.08494432187447
1.27989020907323,1.18777246414068,-1.40712364800492,0,0,"3","2",-2.16484024445847
-0.660540402520328,-0.325801662070572,0.0762469366670804,1,1,"2","1",-1.35551148125446
-1.0510817480866,-0.147543720082285,1.20466746952826,0,0,"1","1",-2.34424994962557
0.809224852682725,-2.58036228568909,-2.46004628877683,0,0,"1","1",-2.42457482056233
-0.16390920988715,0.272547279599693,-0.993333805761858,1,0,"1","1",-3.25188945071528
-1.20725510581633,2.43247974374436,2.99517990943226,1,0,"1","1",-0.820026158784512
0.377777243554917,0.501994628233174,-2.52254347532447,1,1,"3","1",-0.84013515159752
-0.57508418588621,0.231619020468269,0.806701710676776,0,1,"3","1",-0.507168163632667
-0.164561675666668,2.43035076414441,0.824113965818412,0,0,"1","1",-1.05070211681644
1.79155726804426,-0.115824309829176,-0.736826473565771,1,0,"1","3",-3.03352120213613
1.62536579716071,-0.208739733398576,-0.841512249301462,1,1,"3","1",-0.186863979870765
-0.506344680581685,0.49323194471825,-0.142452700401885,1,1,"1","1",-0.911401378173988
-0.450372965046194,1.19649347473334,1.19401512417266,1,0,"3","3",-2.26058630384722
-0.794606390905726,2.03887771266348,3.07828474792974,1,0,"1","1",-1.06739906724798
-0.877827983913137,-0.050547935323507,1.34146675053839,0,0,"1","1",-1.7120377430308
-0.203783958173943,0.68409120428247,2.76870667948397,1,1,"2","1",0.32653483807558
0.659642509188376,-2.4950992005481,-0.894392330005111,0,1,"1","1",-1.74653381957404
-0.286863186921768,0.0558688758778505,0.15501051355224,1,1,"1","1",-0.541570590769376
-0.00183778939732875,-1.82740413033599,-2.46085374912322,1,1,"3","2",-4.30292695210842
1.78436846694309,0.868848338384301,0.295557250266179,1,0,"1","1",0.467767279647384
1.31882046171538,2.0329152530909,1.08218806740373,1,0,"1","1",-0.455476100643763
0.245580741182058,-1.13079510579509,0.0901476002324785,0,0,"1","2",-4.49862588458812
1.40889831328732,1.80285789364941,0.0803476794433602,1,1,"2","2",-1.3136803587856
0.221636178629388,0.476368833998585,1.13791642539863,0,0,"1","1",-0.871608285833675
-0.97015630078208,0.926421590846976,0.252287753784952,1,0,"1","2",-2.96169885778166
1.37893898273566,0.222191181696324,-1.38219232800139,1,1,"2","3",-3.18857494186263
-0.308845214449721,-0.761343041418274,-1.17871647557835,1,1,"3","1",-0.334281135397035
-0.656261826051488,3.61515847301692,2.52135266625431,1,1,"2","3",-2.97695620964166
1.12841298460209,-0.159347748318509,2.04282877497865,0,0,"2","2",-2.52561270631166
0.235402127694154,-0.112947498547903,-0.999513178771649,1,0,"3","1",-0.84539764751204
0.892014392284392,1.62524899727669,0.738060065224185,1,1,"3","2",-0.90650006796374
-0.350536884141468,0.529775781519413,0.396653488058187,0,0,"1","3",-3.94380647379406
-0.768499902483427,-0.0389352063950301,0.302011865080748,1,1,"3","1",-0.132107629828727
0.594695932551257,-0.0822471117945817,-1.51177658305734,1,1,"2","1",-0.322867848197173
-1.16054571391592,-1.62238207492041,-1.58556254958885,0,0,"3","1",-3.10122733577032
-0.907451924795237,-0.468508659919602,-1.59311015936492,1,0,"2","1",-1.60441755134104
3.26644384319711,1.73593073020818,2.26276221582419,1,1,"1","1",2.20413211551224
-0.980346647916936,1.43542764866874,1.33110763541091,1,0,"1","2",-3.3746400912568
1.09438624161826,-1.2606500308307,-2.59974988284647,1,0,"2","3",-3.46243755034601
0.734046665074624,-0.846310433636044,1.87150154750886,0,0,"2","2",-3.34050590966672
0.43966588772133,0.588098226325356,2.8138022610489,1,0,"2","1",0.238645315371941
-0.90995765425825,2.67666146929307,3.82401913899142,1,0,"3","2",-1.00019111471709
-2.65669454084745,-0.975611645802215,0.566714532050509,1,1,"1","1",-2.25545924901826
-0.206597642742577,-1.3102429704434,-0.912482628597287,1,0,"1","1",-1.80596330090779
1.1326608192564,-0.145845680066473,-0.558334453623319,1,0,"3","1",-0.507733175462742
-0.25435899861524,0.0682197958519347,-1.80623260531456,0,0,"2","3",-3.92374645689706
-2.11714684476935,-0.462816869387129,0.147600405677426,1,0,"1","1",-2.56632907762617
1.68796506033519,1.71422616187401,1.35959145304281,1,0,"1","2",-1.69701923724668
-0.260972538340467,-0.375093505660581,0.615853015871994,1,0,"1","1",-1.26370602181358
0.505601381154052,-2.67252465435956,-1.54587805365939,0,0,"1","1",-1.73041664853184
-0.973773403388347,0.10166237877021,3.50483569794658,1,0,"1","3",-3.08595023736943
0.16460938515447,-0.684338919597937,-0.508030133159904,1,1,"1","1",-0.33245692293444
0.195262609088172,0.527635751311325,-1.484022152754,1,0,"3","1",-1.55819995172389
1.02372379485813,1.28405436005769,0.143367724290692,1,0,"2","2",-2.77967823384272
0.508602190569008,2.20320472163966,0.960375351728142,0,1,"1","3",-2.93201243673205
-1.87400155183375,-1.50832923494587,-1.89843747870255,1,1,"3","3",-4.68191254852156
-2.25513174818636,1.08156794524034,2.60232164232821,0,0,"2","1",-2.35952724034698
-0.470085395482143,-1.4429590319908,-0.778680439387308,0,0,"2","3",-4.24471192604326
0.477481370976774,0.955329171168852,2.36840701547903,1,0,"1","1",-0.299432177622391
-0.394393901731596,0.732642749434709,-1.22767928177647,1,1,"2","1",-0.0165014737186059
1.40598586970321,0.783324738521766,-1.75002108835216,0,1,"2","3",-3.23945304470741
-1.33935524772402,0.59393252851975,0.209223395345161,1,0,"1","1",-1.46962215071676
-0.00224168796716003,0.500137020896067,-0.698862049234917,1,0,"2","3",-3.51783953816484
-0.0189903994804836,1.93208833240012,-0.48123810987533,1,1,"3","1",0.27843288914406
0.780653707753722,-0.0476704001594341,-0.305349728722733,1,0,"2","2",-2.77221596078267
-1.23685709606729,-1.81980146187941,-0.348183805878191,1,0,"2","1",-2.69727698247265
0.765714174793746,-2.15388607090057,-0.0103878751335829,1,0,"3","1",0.386948902969764
0.362339958179231,1.29623777290113,0.941899289315529,1,0,"2","1",-0.559524359294087
-0.361931787346986,-3.04156978577658,0.227838467908233,1,0,"2","1",-0.989664171591181
0.55454389709329,0.546993360244351,0.0867187886992699,1,1,"1","1",-1.10475503963706
-0.182620187348428,0.887852687608442,2.48560509165287,1,1,"2","1",0.544941606495977
-0.661741522160578,-0.0300141038490049,0.926713905709483,1,0,"1","1",-0.750762906358073
-0.146721263738618,0.521325687276514,1.98112611762529,1,0,"3","1",0.246394379105583
-1.68644151132321,2.09176359450127,1.45348452654549,0,0,"2","1",-1.58494771299355
-1.22859561146484,-0.177716845009386,1.52339695359543,0,0,"1","3",-4.24186691082448
-0.207758307099429,-0.967613158940026,-0.0587176024345878,1,1,"2","1",-1.18251222668415
-2.4556218820619,1.5230355289604,3.14405927508428,0,0,"3","1",-0.860815541386871
-0.0454569957488051,-0.556867058495543,-1.61061613519786,1,0,"1","1",-1.49619670388456
-0.934188792198147,0.453136379565184,0.308472986677884,1,0,"2","2",-2.7649388831519
-0.326190217963844,0.0553558789977734,1.29596069859147,0,1,"1","2",-3.48200378827956
1.2050156658813,-1.51648532988485,-2.73425052572405,1,0,"1","1",-1.80249820086972
0.761005484284203,-0.349544427710347,1.75638381262611,1,1,"2","3",-2.58994471426128
-0.563183391446158,-0.664906924592908,2.28747801998195,1,0,"1","1",-0.92827143775203
-0.175659790043226,1.88544396068596,1.53791518153806,1,0,"1","2",-3.09485264534316
-1.2345462038059,1.7505570521523,2.63830806040821,1,0,"2","1",-1.3679117138424
0.869322542187465,-0.0737926054811862,1.05039493506992,0,0,"3","2",-2.86129232588035
0.0300029718187356,0.513251847196104,0.839608663155101,1,1,"3","1",0.447289782225296
-0.192969875372131,-0.509923993852911,-1.32197333146221,1,0,"1","2",-4.27496206477538
0.68509762969325,-0.681772060311598,3.09979172460949,0,1,"2","3",-3.301841151162
-2.20242968597669,0.631028801011301,-0.0912790720953506,1,0,"2","1",-2.48219477560559
1.03054196670537,-1.15096766303209,0.37538089072238,1,1,"1","1",-0.584792874622147
-0.279903772796174,0.874225220266002,2.48264375297665,1,1,"3","2",-2.3984581327385
1.52254441636613,0.325512457916862,-0.173531718480025,1,1,"2","2",-1.86351534597615
-0.565021501579701,-0.607708829283437,-0.252785211361061,1,0,"1","3",-4.65705367979983
0.00192740705988728,-2.66567373952844,-3.12165246083772,1,0,"2","1",-2.24199350151278
-0.0133048943259823,-0.442513594852018,0.692351251147114,1,0,"3","3",-3.19100179232268
0.692878543691129,-1.06772614134808,1.40353311440512,0,0,"1","2",-2.88664890743552
-0.95723476202987,0.0839980175984801,-1.30373520438037,0,0,"2","3",-4.56267619824525
-0.0119911931374777,3.48756706183805,1.72179545250079,1,0,"1","2",-2.95299737191845
0.0114890514288208,0.738028858624215,-1.23121161300134,1,0,"1","3",-4.35510597255155
0.302806929631663,0.086444227172421,-1.31157319854036,1,0,"1","1",-1.87008005043337
0.155982882530447,-1.67137315567257,-0.727365616582284,1,1,"2","1",-0.626202248716868
0.0515867021553527,0.928907994297063,-1.29715555758846,1,0,"3","1",-0.679921905750093
0.240639655849697,-0.254525147330532,-2.28378350905673,1,0,"1","3",-5.28987324417692
-1.08514073907095,2.77771280586824,2.86251542427745,1,1,"3","1",1.45291137853963
0.253328318816605,0.936502436251555,-0.705960300848082,1,0,"3","1",-0.955097778724727
-0.692509590638922,-1.04691210443459,-0.72161801060666,1,1,"3","2",-4.08405167000096
-0.388635273652275,0.291905609304457,-1.01250129700258,1,1,"2","3",-3.88329458654441
-0.535231967395475,0.410860305818275,-0.0211806885889321,1,0,"1","1",-1.10025239244037
0.952500566174375,-0.113668319034127,0.403299488730522,1,0,"1","2",-2.33224530737313
-1.83306030350564,0.0282258802850421,2.52237525059594,1,0,"2","1",-0.852169876772376
-0.254760091746731,-0.40970070040921,0.572049383218495,1,0,"3","2",-2.69883297497795
-0.245182852408522,-0.693041382863305,0.462106754213055,0,1,"3","1",-1.0886481741179
1.15965287098801,-0.259347005495703,3.20588653808089,0,0,"1","3",-4.43744250109116
-0.243204308845564,-0.7799304295493,2.42700131571731,1,0,"1","3",-1.83274332050447
0.528206841806337,1.47251661074301,-0.972539361823413,0,1,"3","3",-3.95984037499683
0.227620133687818,1.18844494816724,-0.044476645686096,1,0,"1","3",-3.09466454450588
-1.71461723468859,-0.0239532343906406,-0.536019290157497,1,0,"1","1",-1.11938009840136
-1.03296471246525,-0.723152144362716,-0.95447518741047,1,0,"3","1",-2.09609702380519
-0.708656872254486,-2.7272447907536,-2.56957487057166,1,0,"1","2",-4.82336652849664
-1.85035554104375,-0.645914089115841,-2.13576568298214,1,1,"3","2",-3.080200263076
-1.28896596990626,1.12893796734279,3.07464562082311,1,0,"2","1",0.42939564613337
1.19435001251855,-0.376761690248935,-1.80190836607723,1,1,"3","2",-2.13316264564563
-2.82565957262433,-1.35904325589511,1.59086459230068,0,0,"2","1",-2.60806296010373
0.423399542151102,-0.567091324504759,-0.327494609761701,0,1,"3","2",-2.95154295112501
-1.5155915056956,0.178799269672647,1.19818772301411,1,0,"1","1",-1.7352767166805
-1.18143720909887,1.13900065592685,2.35978405343158,1,0,"2","1",0.0384987222150355
0.210399569348202,-0.824948357091656,0.250374700736167,1,0,"1","3",-3.50331300405431
-0.63598459020455,3.23433588590328,3.43363618957848,1,0,"3","3",-2.50470512404422
0.627311924991642,-0.234543819909121,-0.95623543775051,1,1,"1","3",-3.16322858753406
0.23499507052783,-1.30371984433116,-1.80489143078128,0,1,"3","3",-3.77222704759672
-1.90430546854457,-0.388969839875502,3.57913471468897,0,0,"2","3",-3.71112970156196
0.139476172327614,1.70889959958817,-0.0333109021186124,1,1,"2","1",0.150836115114432
-1.04941697924399,-0.294227899417582,-2.63749801861988,0,0,"1","1",-2.66720534263803
-0.456803940196677,-1.27179650196186,0.285301950446098,0,0,"2","3",-4.54538233253877
0.31823759986322,1.61592731976854,1.84245964070391,0,0,"2","2",-2.16896322348521
-0.512015467165729,3.12262064028756,2.3536558476564,1,0,"1","3",-3.83429142577535
0.337088009824568,-0.149834514477916,-2.01702936694171,1,0,"1","1",-1.70500860816498
0.669927177591809,-1.72440038742504,-1.27115800613199,1,1,"3","3",-2.28140231564158
-0.723504694924318,2.57176759032787,0.561758047065836,0,1,"1","3",-4.13584189694937
-0.0256306963313383,-0.534215670158406,-2.18403170978753,1,0,"3","2",-3.77365194553687
-1.76883068449952,-1.53667452244075,-1.81622136265319,1,1,"3","3",-4.20099524730569
-0.842914091088496,0.186620652707554,0.180947167562575,0,0,"1","2",-4.18956183350028
-1.03290268978467,-0.240033654920578,-0.116714751723437,1,1,"2","1",-1.82798826571671
2.21464411765545,1.34463661464162,-1.80419274996145,1,0,"1","3",-3.02816569893844
-1.96771064427658,0.528661507060375,1.17509883101577,1,0,"2","3",-4.30134510348794
0.454898432350195,2.09562148833034,0.899500547138775,1,1,"1","3",-2.98419026006253
0.152144236669669,-2.80326400955394,0.738586848484518,0,0,"3","1",-1.32876610307332
1.90750412831634,1.8481510910657,2.30793364537073,0,0,"2","2",-1.0313266900101
0.58988323618802,-0.450107403823768,-0.00946522387634646,1,1,"3","3",-2.6118935564604
1.43749268149511,-0.142559016803148,2.18891171924371,1,0,"3","2",-1.95070532193946
1.05799936341063,1.34578609797934,0.877523270306673,1,0,"3","3",-2.93964511975074
0.478962563928719,0.354567093839976,-1.10174423880325,0,0,"3","3",-3.13939532203401
2.77458409397929,0.428955792873149,-2.18353811112504,0,0,"1","1",-1.50136362351742
0.299395059041645,-2.5471124894803,-0.277163629154127,0,0,"1","1",-1.78797463090875
0.411788802288238,1.06305728918539,1.42066305748726,0,0,"3","2",-2.41359179067758
-1.516477876393,0.392865168182473,1.97543548461124,1,0,"3","1",0.333132942290781
-0.19727044454418,0.744494581563372,0.904303996607659,1,0,"2","1",-0.760878113109172
1.48738064530746,-0.0877191178681366,-0.131841585942298,0,0,"2","2",-3.02629684854195
1.31294589352847,-1.32006777174108,0.432116434147559,1,1,"1","2",-2.43304502082234
-0.657760758495912,1.80724478981597,-0.736369595934335,1,1,"1","1",-1.18814171542174
1.11984305272393,1.12878362798367,-0.627919335098891,1,0,"2","1",-1.27468694708577
-0.585894549235917,-0.319128115747877,-2.22042584145692,1,0,"2","1",-1.77018207303675
0.0622058575273021,-1.72095770360684,-0.0230159385693347,0,1,"2","3",-3.36709016306841
1.90848987333402,2.20218877754585,1.93456278796993,0,1,"3","3",-1.63908479201141
2.07630468082755,3.16312559895715,-1.10908261299202,1,0,"1","1",0.24395280251361
0.384587428129963,2.11611527662736,0.935313214697257,1,0,"3","1",0.926007042852448
1.68584003971218,0.405121049532656,0.184160181942421,1,0,"2","1",-0.511300672748828
-1.59889499362174,0.550717249846288,3.71509277227075,1,0,"1","1",-0.988233787736135
1.30190844941566,0.370882941002261,-0.965526369551384,1,1,"3","3",-2.83197076865193
0.577993456334357,-0.900530065158625,1.98351556183288,0,0,"1","2",-3.25396286014107
0.0966224112792218,-1.74909193508023,-1.18283769196486,1,0,"3","1",-1.23995794409213
0.55903267155058,-3.88074536823148,-0.377521853689411,0,0,"1","1",-2.37144256901974
1.53678045399083,1.24096312444838,-0.432732199097741,1,1,"3","1",1.02251085545252
0.447644347311638,0.68553023306327,-1.19031390570127,1,0,"1","1",-1.43340098735502
0.116024465931372,-0.237242214429775,0.708310101995805,1,0,"3","1",-1.26198076537692
0.000553938086868822,-1.40492667845178,2.05170827282334,0,0,"1","1",-2.7525238728301
0.0818559060989986,-0.516306644485314,-1.68551001206005,1,0,"2","2",-4.39707367239928
0.538103795552544,0.0652847565703293,-0.294202803980279,0,1,"2","1",-0.927743570435691
0.215244535401135,-2.09114423873436,-1.13466823275444,1,0,"3","2",-3.55218239206457
-1.65365902861622,0.101533546583668,4.17242445978042,0,0,"1","1",-0.430102011371365
-1.3124317526667,-0.502134437316502,-2.0543885516502,1,0,"2","2",-4.2142571707459
-0.673314236994316,1.63989879166808,1.78832589149745,0,0,"1","1",-1.2343786213798
0.289000830847594,0.428841286797673,-1.81356008070883,1,0,"1","2",-4.53735024708888
1.2554231948454,-0.256452664148081,-1.773905117493,0,1,"1","3",-4.45497523399813
-1.7429851543107,1.1846672206905,1.93988568880788,1,0,"2","1",-1.82625789209454
-2.26131072325459,0.383259888435605,-0.576789181163781,1,1,"1","3",-4.81899791071456
-0.290434652677749,1.43158135802341,1.2977911615992,1,0,"1","2",-4.14952991163044
-1.7814173978189,-0.596670524535415,1.98940294151034,1,0,"3","1",-1.82243537184048
-0.582328711366378,1.11615816896426,2.88659683769997,0,0,"3","1",-0.862834490304064
-0.63771957442519,0.523881170730616,0.535068920695582,1,0,"2","3",-4.30811244742854
0.484190647302576,-0.109367502065443,0.63881925704293,1,0,"2","3",-2.42905758717948
0.0972027879224184,0.422474350733617,-2.36253206524241,1,1,"2","1",-0.801695100394366
-0.463363227775486,-0.703939194464588,-1.21455422527362,0,0,"1","1",-1.56742827229189
0.573679852033836,-1.10159131927138,-4.00894516700236,1,0,"3","3",-3.9281773361853
-1.22590950822231,-1.19106653350382,-2.18430314169528,1,1,"2","1",-2.35231780623371
1.10117532216222,-2.45980668361282,-2.47479225068592,1,1,"2","3",-3.36978740898249
-1.58094234786396,-1.99627846145006,2.94061168806734,1,0,"1","1",-1.81529611168613
-0.0816385802431218,-0.880717883078153,-0.836471804690237,0,1,"3","1",-2.10737054650391
0.0598417483840337,-0.530986197277553,-0.733761546922807,0,0,"2","2",-4.07057817133284
0.427709379017724,-0.117547589834804,-1.53791579190611,0,0,"1","2",-4.16071156423054
0.373570265343114,-1.66138899027483,-0.387414947402227,1,0,"1","2",-3.17881883806821
-1.19638612258334,0.477571687428778,1.78040661132946,1,0,"2","3",-4.57262847857301
1.26572112690855,0.0318407893551384,-0.227596039171667,1,0,"1","1",-1.22081638689433
0.057087503850154,0.168880981497677,1.56994661424642,0,0,"1","3",-4.4530271757825
0.109530163799502,0.470844996064626,2.64341637610676,1,0,"1","1",-0.863218433428467
1.60605636634979,2.14888172283015,-1.45675277590472,1,1,"1","3",-1.92997907199457
0.121800906501482,-0.854021482408599,0.987908182500233,1,0,"1","1",-1.30284576409878
-1.48678512011351,-0.537134965978744,2.51735835565311,1,0,"1","1",-1.66698361253028
-0.512161849487434,-1.30810056862901,-1.11979896211198,1,1,"3","3",-2.99793037029734
1.2491795000559,0.396537697281025,-1.2114785002385,1,0,"2","2",-3.16443172971774
-0.03120852785878,-0.719239080452379,1.24891780285069,1,0,"1","1",-0.581817725119
-0.385046745822185,0.550848828465873,3.17872271002558,1,0,"1","1",0.551218728340593
-0.0917526834679063,0.800059800624181,-0.294959595325384,1,1,"2","1",-0.376857809705213
-0.316111388750117,-0.443452066321454,-0.491136510578405,0,1,"2","1",-1.00477483581644
-1.56235887904322,1.63977489285457,-1.00614003494389,0,1,"2","3",-4.62083433947775
-1.7336490104465,0.191168622544732,2.71359908026814,1,0,"3","1",-1.66793782836945
0.993878008163675,-0.759013460132187,-3.26737461220532,1,0,"2","3",-4.19473561380573
0.469093473673361,2.32663730967107,1.81818725587228,1,1,"1","1",-0.316446962347114
-0.79766460913764,3.15044361038016,1.14149235474934,1,1,"1","1",0.427771131418374
-1.14574497342569,1.56930756048803,3.38961329199558,1,0,"3","1",0.609963216625724
0.098623841318576,-0.591437066714598,1.5649406685776,1,1,"1","1",-0.64976861281764
0.837721755093381,0.316838781199293,0.383891863382619,0,1,"2","1",-0.227625638459728
-0.113823458283976,-1.24799647005099,-0.586511919207795,1,1,"2","3",-2.78408054313556
-1.30073193477422,1.20093739668951,2.82626562311661,0,0,"1","3",-2.6846974428231
-0.350264813970433,-1.45467204931666,-1.17953192970249,1,0,"1","1",-1.2930686663831
-0.0764415451021753,0.694709346168555,-0.406817377251114,1,0,"3","1",-0.185880846578567
-0.410082290987474,0.259794151758213,-0.206329964516974,0,0,"2","2",-2.66367109727807
-0.101555158423936,1.36154867123745,0.401895160223675,1,0,"3","3",-2.35512476639582
0.34593361256366,-0.401302248237516,0.984769078343832,1,0,"3","1",-0.573638726375961
0.352124493231758,-2.02238483695689,-2.1909079622769,1,0,"3","3",-3.3192162494852
-0.888824434527335,1.63792070177343,3.03944312541774,1,0,"3","1",0.214836197408221
-0.599761182834796,-2.65140450142213,-0.271885843304079,1,0,"1","1",-1.35874223802606
-0.416314104609298,2.07281500740732,2.16500739311486,1,0,"3","2",-1.53706149804606
-1.27698450764033,0.251098937065261,-0.88534736223065,0,0,"2","2",-4.68469448158776
1.73747710095102,4.33820513260862,5.08708960999441,1,0,"1","1",1.52024438972115
0.22826507511259,-0.422026842138107,-0.888502090847917,1,0,"3","1",0.183660606104047
1.05097627225493,3.77237137408487,0.511610005486707,1,0,"1","3",-2.21679062753829
0.0807975034285482,0.64686265898465,1.98912746665732,1,1,"1","3",-1.4534141669631
-0.414682004449743,-0.197833050529742,1.32486228379836,1,1,"3","2",-3.14042868864786
0.778199505620849,-1.24709972935014,-1.30052075259243,1,1,"1","1",-1.45131689046706
-0.374120714699789,-2.13432501610836,-1.42507135453065,1,1,"3","1",-1.53932592775801
-1.47053676808307,0.765093987701182,2.22071432812772,1,0,"2","1",-1.60726248806771
-0.663336943859639,-1.02286445338509,-0.10040002887691,0,0,"1","1",-1.68724813364662
0.455625602860039,-2.36751156882362,-0.6513962397083,0,0,"3","3",-2.83678794179155
-0.605154351889381,1.22373522251844,-1.26532750077646,1,1,"1","1",-2.29621478522709
-0.769169045969992,-2.00183943090143,-0.39315234943871,1,0,"1","1",-1.93874391451055
2.33770531539715,1.0605511721025,1.41054174933074,1,0,"1","1",0.5562141974973
0.19115373114026,-1.26962558818075,-0.376641356044414,1,0,"1","1",-1.62251358794156
-0.317339878535792,0.263047820632111,-1.45636452605076,1,0,"1","1",-1.78697574436957
-0.785336117546748,-0.579030432503612,-2.61671178249316,1,1,"1","3",-4.55591994584432
0.592785001713649,-0.836174161337021,0.762758031836295,0,0,"1","3",-3.88709819170677
1.41056199105507,-1.83550879161175,-1.92422439502466,1,1,"2","3",-3.26162345760505
0.633564656817649,-2.72909097392882,-1.51672832508141,1,0,"3","3",-4.03907863113826
-0.388863413521217,0.48911348731626,-0.368265237926649,1,0,"1","2",-3.62076709771967
0.757317330253784,4.42467647018853,1.67553571575384,1,1,"2","3",-1.52794149431406
1.61396028866417,-1.63508184666573,-2.2229190535941,1,0,"1","3",-3.89230362928327
0.141821232137109,0.254020128829131,-0.363564918390433,1,1,"2","3",-3.7360593640762
0.642619257977681,0.850252595549469,2.21368486650033,1,0,"1","2",-3.21562453490335
